21,value,values-port,120,resources,other,N/A,abc_action_bar_embed_tabs,false
21,value,values,250679,resources,string,N/A,abc_action_bar_home_description,Navigate home
21,value,values,250679,resources,string,N/A,abc_action_bar_up_description,Navigate up
21,value,values,250679,resources,string,N/A,abc_action_menu_overflow_description,More options
21,value,values,250679,resources,string,N/A,abc_action_mode_done,Done
21,value,values,250679,resources,string,N/A,abc_activity_chooser_view_see_all,See all
21,value,values,250679,resources,string,N/A,abc_activitychooserview_choose_application,Choose an app
21,value,values,250679,resources,string,N/A,abc_capital_off,OFF
21,value,values,250679,resources,string,N/A,abc_capital_on,ON
21,value,values,250679,resources,string,N/A,abc_menu_alt_shortcut_label,Alt+
21,value,values,250679,resources,string,N/A,abc_menu_ctrl_shortcut_label,Ctrl+
21,value,values,250679,resources,string,N/A,abc_menu_delete_shortcut_label,delete
21,value,values,250679,resources,string,N/A,abc_menu_enter_shortcut_label,enter
21,value,values,250679,resources,string,N/A,abc_menu_function_shortcut_label,Function+
21,value,values,250679,resources,string,N/A,abc_menu_meta_shortcut_label,Meta+
21,value,values,250679,resources,string,N/A,abc_menu_shift_shortcut_label,Shift+
21,value,values,250679,resources,string,N/A,abc_menu_space_shortcut_label,space
21,value,values,250679,resources,string,N/A,abc_menu_sym_shortcut_label,Sym+
21,value,values,250679,resources,string,N/A,abc_prepend_shortcut_label,Menu+
21,value,values,250679,resources,string,N/A,abc_search_hint,Search…
21,value,values,250679,resources,string,N/A,abc_searchview_description_clear,Clear query
21,value,values,250679,resources,string,N/A,abc_searchview_description_query,Search query
21,value,values,250679,resources,string,N/A,abc_searchview_description_search,Search
21,value,values,250679,resources,string,N/A,abc_searchview_description_submit,Submit query
21,value,values,250679,resources,string,N/A,abc_searchview_description_voice,Voice search
21,value,values,250679,resources,string,N/A,abc_shareactionprovider_share_with,Share with
21,value,values,250679,resources,string,N/A,abc_shareactionprovider_share_with_application,Share with %s
21,value,values,250679,resources,string,N/A,abc_toolbar_collapse_description,Collapse
21,value,values,250679,resources,string,N/A,action_close,Close
21,value,values,250679,resources,string,N/A,action_go_back,Go Back
21,value,values,250679,resources,string,N/A,action_go_forward,Go Forward
21,value,values,250679,resources,string,N/A,action_reload,Reload
21,value,values,250679,resources,string,N/A,action_share,Share
21,value,values,250679,resources,string,N/A,androidx_startup,androidx.startup
21,value,values,250679,resources,string,N/A,call_notification_answer_action,Answer
21,value,values,250679,resources,string,N/A,call_notification_answer_video_action,Video
21,value,values,250679,resources,string,N/A,call_notification_decline_action,Decline
21,value,values,250679,resources,string,N/A,call_notification_hang_up_action,Hang Up
21,value,values,250679,resources,string,N/A,call_notification_incoming_text,Incoming call
21,value,values,250679,resources,string,N/A,call_notification_ongoing_text,Ongoing call
21,value,values,250679,resources,string,N/A,call_notification_screening_text,Screening an incoming call
