14,value,values-xxhdpi,886,resources,dimens,N/A,v2_detail_button_margin_bottom,2.0dip
14,value,values-xxhdpi,886,resources,dimens,N/A,v2_detail_like_icon_size,61.0dip
14,value,values-xxhdpi,886,resources,dimens,N/A,v2_detail_like_tx_top_margin,-8.5dip
14,value,values-xxhdpi,886,resources,dimens,N/A,v2_detail_music_button_height,49.0dip
14,value,values-xxhdpi,886,resources,dimens,N/A,v2_detail_right_button_height,40.0dip
14,value,values-xxhdpi,886,resources,dimens,N/A,v2_detail_textview_margin_bottom,18.0dip
14,value,values-xxhdpi,886,resources,dimens,N/A,v2_detail_tx_share_margin_bottom,38.0dip
14,value,values-xxhdpi,886,resources,dimens,N/A,v2_detail_view_tx_top_margin,8.5dip
14,value,values-xxhdpi,886,resources,dimens,N/A,v2_layout_margin_right,0.5dip
14,value,values-xxhdpi,886,resources,dimens,N/A,pin_code_next_btn_top_margin,40.0dip
14,value,values-xxhdpi,886,resources,dimens,N/A,pin_code_phone_number_top_margin,30.0dip
14,value,values-xxhdpi,886,resources,dimens,N/A,pin_code_title_top_margin,25.0dip
14,value,values-xxhdpi,886,resources,dimens,N/A,pin_code_verify_code_top_margin,35.0dip
14,value,values-port,120,resources,other,N/A,abc_action_bar_embed_tabs,false
14,value,values,909146,resources,string,N/A,abc_action_bar_home_description,Navigate home
14,value,values,909146,resources,string,N/A,abc_action_bar_up_description,Navigate up
14,value,values,909146,resources,string,N/A,abc_action_menu_overflow_description,More options
14,value,values,909146,resources,string,N/A,abc_action_mode_done,Done
14,value,values,909146,resources,string,N/A,abc_activity_chooser_view_see_all,See all
14,value,values,909146,resources,string,N/A,abc_activitychooserview_choose_application,Choose an app
14,value,values,909146,resources,string,N/A,abc_capital_off,OFF
14,value,values,909146,resources,string,N/A,abc_capital_on,ON
14,value,values,909146,resources,string,N/A,abc_menu_alt_shortcut_label,Alt+
14,value,values,909146,resources,string,N/A,abc_menu_ctrl_shortcut_label,Ctrl+
14,value,values,909146,resources,string,N/A,abc_menu_delete_shortcut_label,delete
14,value,values,909146,resources,string,N/A,abc_menu_enter_shortcut_label,enter
14,value,values,909146,resources,string,N/A,abc_menu_function_shortcut_label,Function+
14,value,values,909146,resources,string,N/A,abc_menu_meta_shortcut_label,Meta+
14,value,values,909146,resources,string,N/A,abc_menu_shift_shortcut_label,Shift+
14,value,values,909146,resources,string,N/A,abc_menu_space_shortcut_label,space
14,value,values,909146,resources,string,N/A,abc_menu_sym_shortcut_label,Sym+
14,value,values,909146,resources,string,N/A,abc_prepend_shortcut_label,Menu+
14,value,values,909146,resources,string,N/A,abc_search_hint,Search…
