26,value,values-port,120,resources,other,N/A,abc_action_bar_embed_tabs,false
26,value,values,279474,resources,string,N/A,abc_action_bar_home_description,Navigate home
26,value,values,279474,resources,string,N/A,abc_action_bar_up_description,Navigate up
26,value,values,279474,resources,string,N/A,abc_action_menu_overflow_description,More options
26,value,values,279474,resources,string,N/A,abc_action_mode_done,Done
26,value,values,279474,resources,string,N/A,abc_activity_chooser_view_see_all,See all
26,value,values,279474,resources,string,N/A,abc_activitychooserview_choose_application,Choose an app
26,value,values,279474,resources,string,N/A,abc_capital_off,OFF
26,value,values,279474,resources,string,N/A,abc_capital_on,ON
26,value,values,279474,resources,string,N/A,abc_menu_alt_shortcut_label,Alt+
26,value,values,279474,resources,string,N/A,abc_menu_ctrl_shortcut_label,Ctrl+
26,value,values,279474,resources,string,N/A,abc_menu_delete_shortcut_label,delete
26,value,values,279474,resources,string,N/A,abc_menu_enter_shortcut_label,enter
26,value,values,279474,resources,string,N/A,abc_menu_function_shortcut_label,Function+
26,value,values,279474,resources,string,N/A,abc_menu_meta_shortcut_label,Meta+
26,value,values,279474,resources,string,N/A,abc_menu_shift_shortcut_label,Shift+
26,value,values,279474,resources,string,N/A,abc_menu_space_shortcut_label,space
26,value,values,279474,resources,string,N/A,abc_menu_sym_shortcut_label,Sym+
26,value,values,279474,resources,string,N/A,abc_prepend_shortcut_label,Menu+
26,value,values,279474,resources,string,N/A,abc_search_hint,Search…
26,value,values,279474,resources,string,N/A,abc_searchview_description_clear,Clear query
26,value,values,279474,resources,string,N/A,abc_searchview_description_query,Search query
26,value,values,279474,resources,string,N/A,abc_searchview_description_search,Search
26,value,values,279474,resources,string,N/A,abc_searchview_description_submit,Submit query
26,value,values,279474,resources,string,N/A,abc_searchview_description_voice,Voice search
26,value,values,279474,resources,string,N/A,abc_shareactionprovider_share_with,Share with
26,value,values,279474,resources,string,N/A,abc_shareactionprovider_share_with_application,Share with %s
26,value,values,279474,resources,string,N/A,abc_toolbar_collapse_description,Collapse
26,value,values,279474,resources,string,N/A,androidx_startup,androidx.startup
26,value,values,279474,resources,string,N/A,app_name,testjarconvaar
26,value,values,279474,resources,string,N/A,call_notification_answer_action,Answer
26,value,values,279474,resources,string,N/A,call_notification_answer_video_action,Video
26,value,values,279474,resources,string,N/A,call_notification_decline_action,Decline
26,value,values,279474,resources,string,N/A,call_notification_hang_up_action,Hang Up
26,value,values,279474,resources,string,N/A,call_notification_incoming_text,Incoming call
26,value,values,279474,resources,string,N/A,call_notification_ongoing_text,Ongoing call
26,value,values,279474,resources,string,N/A,call_notification_screening_text,Screening an incoming call
26,value,values,279474,resources,string,N/A,com_facebook_device_auth_instructions,Visit <b>facebook.com/device</b> and enter the code shown above.
26,value,values,279474,resources,string,N/A,com_facebook_image_download_unknown_error,Unexpected error while downloading an image.
26,value,values,279474,resources,string,N/A,com_facebook_internet_permission_error_message,WebView login requires INTERNET permission
26,value,values,279474,resources,string,N/A,com_facebook_internet_permission_error_title,AndroidManifest Error
26,value,values,279474,resources,string,N/A,com_facebook_like_button_liked,Liked
26,value,values,279474,resources,string,N/A,com_facebook_like_button_not_liked,Like
26,value,values,279474,resources,string,N/A,com_facebook_loading,Loading…
26,value,values,279474,resources,string,N/A,com_facebook_loginview_cancel_action,Cancel
26,value,values,279474,resources,string,N/A,com_facebook_loginview_log_in_button,Log in
26,value,values,279474,resources,string,N/A,com_facebook_loginview_log_in_button_continue,Continue with Facebook
26,value,values,279474,resources,string,N/A,com_facebook_loginview_log_in_button_long,Log in with Facebook
26,value,values,279474,resources,string,N/A,com_facebook_loginview_log_out_action,Log out
26,value,values,279474,resources,string,N/A,com_facebook_loginview_log_out_button,Log out
26,value,values,279474,resources,string,N/A,com_facebook_loginview_logged_in_as,Logged in as: %1$s
26,value,values,279474,resources,string,N/A,com_facebook_loginview_logged_in_using_facebook,Logged in using Facebook
26,value,values,279474,resources,string,N/A,com_facebook_send_button_text,Send
26,value,values,279474,resources,string,N/A,com_facebook_share_button_text,Share
26,value,values,279474,resources,string,N/A,com_facebook_smart_device_instructions,To connect your account- open the Facebook app on your mobile device and check for notifications.
26,value,values,279474,resources,string,N/A,com_facebook_smart_device_instructions_or,- OR -
26,value,values,279474,resources,string,N/A,com_facebook_smart_login_confirmation_cancel,Not you?
26,value,values,279474,resources,string,N/A,com_facebook_smart_login_confirmation_continue_as,Continue as %1$s
26,value,values,279474,resources,string,N/A,com_facebook_smart_login_confirmation_title,Confirm Login
26,value,values,279474,resources,string,N/A,com_facebook_tooltip_default,"You're in control - choose what info you want to share with apps."
26,value,values,279474,resources,string,N/A,common_google_play_services_enable_button,Enable
26,value,values,279474,resources,string,N/A,common_google_play_services_enable_text,"%1$s won't work unless you enable Google Play services."
26,value,values,279474,resources,string,N/A,common_google_play_services_enable_title,Enable Google Play services
26,value,values,279474,resources,string,N/A,common_google_play_services_install_button,Install
26,value,values,279474,resources,string,N/A,common_google_play_services_install_text,"%1$s won't run without Google Play services- which are missing from your device."
26,value,values,279474,resources,string,N/A,common_google_play_services_install_title,Get Google Play services
26,value,values,279474,resources,string,N/A,common_google_play_services_notification_channel_name,Google Play services availability
26,value,values,279474,resources,string,N/A,common_google_play_services_notification_ticker,Google Play services error
26,value,values,279474,resources,string,N/A,common_google_play_services_unknown_issue,%1$s is having trouble with Google Play services. Please try again.
26,value,values,279474,resources,string,N/A,common_google_play_services_unsupported_text,"%1$s won't run without Google Play services- which are not supported by your device."
26,value,values,279474,resources,string,N/A,common_google_play_services_update_button,Update
26,value,values,279474,resources,string,N/A,common_google_play_services_update_text,"%1$s won't run unless you update Google Play services."
26,value,values,279474,resources,string,N/A,common_google_play_services_update_title,Update Google Play services
26,value,values,279474,resources,string,N/A,common_google_play_services_updating_text,"%1$s won't run without Google Play services- which are currently updating."
26,value,values,279474,resources,string,N/A,common_google_play_services_wear_update_text,New version of Google Play services needed. It will update itself shortly.
26,value,values,279474,resources,string,N/A,common_open_on_phone,Open on phone
26,value,values,279474,resources,string,N/A,common_signin_button_text,Sign in
26,value,values,279474,resources,string,N/A,common_signin_button_text_long,Sign in with Google
26,value,values,279474,resources,string,N/A,default_notification_channel_name,Now playing
26,value,values,279474,resources,string,N/A,default_web_client_id,7696997741-2j6bvan370ed5sastmc4c1vs1us2p79p.apps.googleusercontent.com
26,value,values,279474,resources,string,N/A,exo_download_completed,Download completed
26,value,values,279474,resources,string,N/A,exo_download_description,Download
26,value,values,279474,resources,string,N/A,exo_download_downloading,Downloading
26,value,values,279474,resources,string,N/A,exo_download_failed,Download failed
26,value,values,279474,resources,string,N/A,exo_download_notification_channel_name,Downloads
26,value,values,279474,resources,string,N/A,exo_download_paused,Downloads paused
26,value,values,279474,resources,string,N/A,exo_download_paused_for_network,Downloads waiting for network
26,value,values,279474,resources,string,N/A,exo_download_paused_for_wifi,Downloads waiting for WiFi
26,value,values,279474,resources,string,N/A,exo_download_removing,Removing downloads
26,value,values,279474,resources,string,N/A,facebook_app_id,76131141745312359416223
26,value,values,279474,resources,string,N/A,facebook_client_token,df3cd2ada9ea1312313134cxz34020d81
26,value,values,279474,resources,string,N/A,fcm_fallback_notification_channel_label,Miscellaneous
26,value,values,279474,resources,string,N/A,gcm_defaultSenderId,7696997741
26,value,values,279474,resources,string,N/A,google_api_key,AIzaSyCnjN_ZBRApaUeE2jWSeHAqvvHeUcoMHUk
26,value,values,279474,resources,string,N/A,google_app_id,1:7696997741:android:b213960806d7bcd8bace64
26,value,values,279474,resources,string,N/A,google_crash_reporting_api_key,AIzaSyCnjN_ZBRApaUeE2jWSeHAqvvHeUcoMHUk
