25,value,values-port,120,resources,other,N/A,abc_action_bar_embed_tabs,false
25,value,values,279619,resources,string,N/A,abc_action_bar_home_description,Navigate home
25,value,values,279619,resources,string,N/A,abc_action_bar_up_description,Navigate up
25,value,values,279619,resources,string,N/A,abc_action_menu_overflow_description,More options
25,value,values,279619,resources,string,N/A,abc_action_mode_done,Done
25,value,values,279619,resources,string,N/A,abc_activity_chooser_view_see_all,See all
25,value,values,279619,resources,string,N/A,abc_activitychooserview_choose_application,Choose an app
25,value,values,279619,resources,string,N/A,abc_capital_off,OFF
25,value,values,279619,resources,string,N/A,abc_capital_on,ON
25,value,values,279619,resources,string,N/A,abc_menu_alt_shortcut_label,Alt+
25,value,values,279619,resources,string,N/A,abc_menu_ctrl_shortcut_label,Ctrl+
25,value,values,279619,resources,string,N/A,abc_menu_delete_shortcut_label,delete
25,value,values,279619,resources,string,N/A,abc_menu_enter_shortcut_label,enter
25,value,values,279619,resources,string,N/A,abc_menu_function_shortcut_label,Function+
25,value,values,279619,resources,string,N/A,abc_menu_meta_shortcut_label,Meta+
25,value,values,279619,resources,string,N/A,abc_menu_shift_shortcut_label,Shift+
25,value,values,279619,resources,string,N/A,abc_menu_space_shortcut_label,space
25,value,values,279619,resources,string,N/A,abc_menu_sym_shortcut_label,Sym+
25,value,values,279619,resources,string,N/A,abc_prepend_shortcut_label,Menu+
25,value,values,279619,resources,string,N/A,abc_search_hint,Search…
25,value,values,279619,resources,string,N/A,abc_searchview_description_clear,Clear query
25,value,values,279619,resources,string,N/A,abc_searchview_description_query,Search query
25,value,values,279619,resources,string,N/A,abc_searchview_description_search,Search
25,value,values,279619,resources,string,N/A,abc_searchview_description_submit,Submit query
25,value,values,279619,resources,string,N/A,abc_searchview_description_voice,Voice search
25,value,values,279619,resources,string,N/A,abc_shareactionprovider_share_with,Share with
25,value,values,279619,resources,string,N/A,abc_shareactionprovider_share_with_application,Share with %s
25,value,values,279619,resources,string,N/A,abc_toolbar_collapse_description,Collapse
25,value,values,279619,resources,string,N/A,androidx_startup,androidx.startup
25,value,values,279619,resources,string,N/A,app_name,testjarconvaar
25,value,values,279619,resources,string,N/A,call_notification_answer_action,Answer
25,value,values,279619,resources,string,N/A,call_notification_answer_video_action,Video
25,value,values,279619,resources,string,N/A,call_notification_decline_action,Decline
25,value,values,279619,resources,string,N/A,call_notification_hang_up_action,Hang Up
25,value,values,279619,resources,string,N/A,call_notification_incoming_text,Incoming call
25,value,values,279619,resources,string,N/A,call_notification_ongoing_text,Ongoing call
25,value,values,279619,resources,string,N/A,call_notification_screening_text,Screening an incoming call
25,value,values,279619,resources,string,N/A,com_facebook_device_auth_instructions,Visit <b>facebook.com/device</b> and enter the code shown above.
