51,value,values-port,96,resources,other,N/A,a,false
51,value,values,769129,resources,string,N/A,a,None
51,value,values,769129,resources,string,N/A,b,Navigate home
51,value,values,769129,resources,string,N/A,c,Navigate up
51,value,values,769129,resources,string,N/A,d,More options
51,value,values,769129,resources,string,N/A,e,Done
51,value,values,769129,resources,string,N/A,f,See all
51,value,values,769129,resources,string,N/A,g,Choose an app
51,value,values,769129,resources,string,N/A,h,OFF
51,value,values,769129,resources,string,N/A,i,ON
51,value,values,769129,resources,string,N/A,j,Alt+
51,value,values,769129,resources,string,N/A,k,Ctrl+
51,value,values,769129,resources,string,N/A,l,delete
51,value,values,769129,resources,string,N/A,m,enter
51,value,values,769129,resources,string,N/A,n,Function+
51,value,values,769129,resources,string,N/A,o,Meta+
51,value,values,769129,resources,string,N/A,p,Shift+
51,value,values,769129,resources,string,N/A,q,space
51,value,values,769129,resources,string,N/A,r,Sym+
51,value,values,769129,resources,string,N/A,s,Menu+
51,value,values,769129,resources,string,N/A,t,Search…
51,value,values,769129,resources,string,N/A,u,Clear query
51,value,values,769129,resources,string,N/A,v,Search query
51,value,values,769129,resources,string,N/A,w,Search
51,value,values,769129,resources,string,N/A,x,Submit query
51,value,values,769129,resources,string,N/A,y,Voice search
51,value,values,769129,resources,string,N/A,z,Share with
51,value,values,769129,resources,string,N/A,a0,Share with %s
51,value,values,769129,resources,string,N/A,a1,Collapse
51,value,values,769129,resources,string,N/A,a2,About
51,value,values,769129,resources,string,N/A,a3,TM Tunnel VPN %s (build %d)
51,value,values,769129,resources,string,N/A,a4,Turn ON
51,value,values,769129,resources,string,N/A,a5,Add Proxy
51,value,values,769129,resources,string,N/A,a6,Adding routes
51,value,values,769129,resources,string,N/A,a7,Add App Shortcut
51,value,values,769129,resources,string,N/A,a8,Add Connect Shortcut
51,value,values,769129,resources,string,N/A,a9,Add Disconnect Shortcut
51,value,values,769129,resources,string,N/A,a_,Create a Connect shortcut for a given profile on your home page. When you touch the shortcut- the profile will automatically connect.
51,value,values,769129,resources,string,N/A,aa,Add Shortcut
51,value,values,769129,resources,string,N/A,ab,ca-app-pub-1161932234680410~9903662098
51,value,values,769129,resources,string,N/A,ac,Advanced
51,value,values,769129,resources,string,N/A,ad,Enable Private Tunnel proxy (for Private Tunnel profiles only)
51,value,values,769129,resources,string,N/A,ae,Private Tunnel Proxy
51,value,values,769129,resources,string,N/A,af,androidx.startup
51,value,values,769129,resources,string,N/A,app,TM Tunnel VPN
51,value,values,769129,resources,string,N/A,ag,library
51,value,values,769129,resources,string,N/A,ah,TM Tunnel VPN
51,value,values,769129,resources,string,N/A,ai,First use of this feature- please use the app to add server
51,value,values,769129,resources,string,N/A,aj,Switch
51,value,values,769129,resources,string,N/A,ak,This app is not licensed
51,value,values,769129,resources,string,N/A,al,Close
51,value,values,769129,resources,string,N/A,am,This application is not licensed nor valid. Please download the app from a trusted source.
51,value,values,769129,resources,string,N/A,an,Switch
51,value,values,769129,resources,string,N/A,ao,com.google.android.material.appbar.AppBarLayout$ScrollingViewBehavior
51,value,values,769129,resources,string,N/A,ap,/229445249-22813649920/highR_RS88_TMTunnelVPN24_19_APP_OPEN_7180_240424
51,value,values,769129,resources,string,N/A,aq,No thanks
51,value,values,769129,resources,string,N/A,ar,If you enjoy using %s- please take a moment to rate it. Thanks for your support!
51,value,values,769129,resources,string,N/A,as,Rate it!
51,value,values,769129,resources,string,N/A,at,Remind me later
