33,value,values-port,120,resources,other,N/A,abc_action_bar_embed_tabs,false
33,value,values,1151623,resources,string,N/A,abc_action_bar_home_description,Navigate home
33,value,values,1151623,resources,string,N/A,abc_action_bar_up_description,Navigate up
33,value,values,1151623,resources,string,N/A,abc_action_menu_overflow_description,More options
33,value,values,1151623,resources,string,N/A,abc_action_mode_done,Done
33,value,values,1151623,resources,string,N/A,abc_activity_chooser_view_see_all,See all
33,value,values,1151623,resources,string,N/A,abc_activitychooserview_choose_application,Choose an app
33,value,values,1151623,resources,string,N/A,abc_capital_off,OFF
33,value,values,1151623,resources,string,N/A,abc_capital_on,ON
33,value,values,1151623,resources,string,N/A,abc_menu_alt_shortcut_label,Alt+
33,value,values,1151623,resources,string,N/A,abc_menu_ctrl_shortcut_label,Ctrl+
33,value,values,1151623,resources,string,N/A,abc_menu_delete_shortcut_label,delete
33,value,values,1151623,resources,string,N/A,abc_menu_enter_shortcut_label,enter
33,value,values,1151623,resources,string,N/A,abc_menu_function_shortcut_label,Function+
33,value,values,1151623,resources,string,N/A,abc_menu_meta_shortcut_label,Meta+
33,value,values,1151623,resources,string,N/A,abc_menu_shift_shortcut_label,Shift+
33,value,values,1151623,resources,string,N/A,abc_menu_space_shortcut_label,space
33,value,values,1151623,resources,string,N/A,abc_menu_sym_shortcut_label,Sym+
33,value,values,1151623,resources,string,N/A,abc_prepend_shortcut_label,Menu+
33,value,values,1151623,resources,string,N/A,abc_search_hint,Search…
33,value,values,1151623,resources,string,N/A,abc_searchview_description_clear,Clear query
33,value,values,1151623,resources,string,N/A,abc_searchview_description_query,Search query
33,value,values,1151623,resources,string,N/A,abc_searchview_description_search,Search
33,value,values,1151623,resources,string,N/A,abc_searchview_description_submit,Submit query
33,value,values,1151623,resources,string,N/A,abc_searchview_description_voice,Voice search
33,value,values,1151623,resources,string,N/A,abc_shareactionprovider_share_with,Share with
33,value,values,1151623,resources,string,N/A,abc_shareactionprovider_share_with_application,Share with %s
33,value,values,1151623,resources,string,N/A,abc_toolbar_collapse_description,Collapse
33,value,values,1151623,resources,string,N/A,androidx_startup,androidx.startup
33,value,values,1151623,resources,string,N/A,app_name,Digital Tv Live
33,value,values,1151623,resources,string,N/A,appbar_scrolling_view_behavior,com.google.android.material.appbar.AppBarLayout$ScrollingViewBehavior
33,value,values,1151623,resources,string,N/A,bottom_sheet_behavior,com.google.android.material.bottomsheet.BottomSheetBehavior
33,value,values,1151623,resources,string,N/A,bottomsheet_action_collapse,Collapse the bottom sheet
33,value,values,1151623,resources,string,N/A,bottomsheet_action_expand,Expand the bottom sheet
33,value,values,1151623,resources,string,N/A,bottomsheet_action_expand_halfway,Expand halfway
33,value,values,1151623,resources,string,N/A,bottomsheet_drag_handle_clicked,Drag handle double-tapped
33,value,values,1151623,resources,string,N/A,bottomsheet_drag_handle_content_description,Drag handle
33,value,values,1151623,resources,string,N/A,channel_description,Your Channel Description
33,value,values,1151623,resources,string,N/A,channel_name,Your Channel Name
33,value,values,1151623,resources,string,N/A,character_counter_content_description,Characters entered %1$d of %2$d
33,value,values,1151623,resources,string,N/A,character_counter_overflowed_content_description,Character limit exceeded %1$d of %2$d
33,value,values,1151623,resources,string,N/A,character_counter_pattern,%1$d/%2$d
33,value,values,1151623,resources,string,N/A,clear_text_end_icon_content_description,Clear text
33,value,values,1151623,resources,string,N/A,close_nav,Close Navigation Drawer
33,value,values,1151623,resources,string,N/A,common_google_play_services_enable_button,Enable
33,value,values,1151623,resources,string,N/A,common_google_play_services_enable_text,"%1$s won't work unless you enable Google Play services."
33,value,values,1151623,resources,string,N/A,common_google_play_services_enable_title,Enable Google Play services
33,value,values,1151623,resources,string,N/A,common_google_play_services_install_button,Install
33,value,values,1151623,resources,string,N/A,common_google_play_services_install_text,"%1$s won't run without Google Play services- which are missing from your device."
33,value,values,1151623,resources,string,N/A,common_google_play_services_install_title,Get Google Play services
33,value,values,1151623,resources,string,N/A,common_google_play_services_notification_channel_name,Google Play services availability
33,value,values,1151623,resources,string,N/A,common_google_play_services_notification_ticker,Google Play services error
33,value,values,1151623,resources,string,N/A,common_google_play_services_unknown_issue,%1$s is having trouble with Google Play services. Please try again.
33,value,values,1151623,resources,string,N/A,common_google_play_services_unsupported_text,"%1$s won't run without Google Play services- which are not supported by your device."
33,value,values,1151623,resources,string,N/A,common_google_play_services_update_button,Update
33,value,values,1151623,resources,string,N/A,common_google_play_services_update_text,"%1$s won't run unless you update Google Play services."
33,value,values,1151623,resources,string,N/A,common_google_play_services_update_title,Update Google Play services
33,value,values,1151623,resources,string,N/A,common_google_play_services_updating_text,"%1$s won't run without Google Play services- which are currently updating."
33,value,values,1151623,resources,string,N/A,common_google_play_services_wear_update_text,New version of Google Play services needed. It will update itself shortly.
33,value,values,1151623,resources,string,N/A,common_open_on_phone,Open on phone
33,value,values,1151623,resources,string,N/A,common_signin_button_text,Sign in
33,value,values,1151623,resources,string,N/A,common_signin_button_text_long,Sign in with Google
33,value,values,1151623,resources,string,N/A,copy_toast_msg,Link copied to clipboard
33,value,values,1151623,resources,string,N/A,default_web_client_id,257900153535-ap8bhapb7p21i11t9insdgitoap6ooa8.apps.googleusercontent.com
33,value,values,1151623,resources,string,N/A,error_a11y_label,Error: invalid
33,value,values,1151623,resources,string,N/A,error_icon_content_description,Error
33,value,values,1151623,resources,string,N/A,exposed_dropdown_menu_content_description,Show dropdown menu
33,value,values,1151623,resources,string,N/A,fab_transformation_scrim_behavior,com.google.android.material.transformation.FabTransformationScrimBehavior
33,value,values,1151623,resources,string,N/A,fab_transformation_sheet_behavior,com.google.android.material.transformation.FabTransformationSheetBehavior
33,value,values,1151623,resources,string,N/A,fallback_menu_item_copy_link,Copy link
33,value,values,1151623,resources,string,N/A,fallback_menu_item_open_in_browser,Open in browser
33,value,values,1151623,resources,string,N/A,fallback_menu_item_share_link,Share link
33,value,values,1151623,resources,string,N/A,fcm_fallback_notification_channel_label,Miscellaneous
33,value,values,1151623,resources,string,N/A,firebase_database_url,https://digital-tv-live1-default-rtdb.firebaseio.com
33,value,values,1151623,resources,string,N/A,gcm_defaultSenderId,257900153535
33,value,values,1151623,resources,string,N/A,google_api_key,AIzaSyDKTpw-SPCTgrRGoOC3bEV_b0oA8OsN3Ws
33,value,values,1151623,resources,string,N/A,google_app_id,1:257900153535:android:9ffbb5d7daf419b38f140a
33,value,values,1151623,resources,string,N/A,google_crash_reporting_api_key,AIzaSyDKTpw-SPCTgrRGoOC3bEV_b0oA8OsN3Ws
33,value,values,1151623,resources,string,N/A,google_storage_bucket,digital-tv-live1.appspot.com
33,value,values,1151623,resources,string,N/A,hide_bottom_view_on_scroll_behavior,com.google.android.material.behavior.HideBottomViewOnScrollBehavior
33,value,values,1151623,resources,string,N/A,icon_content_description,Dialog Icon
33,value,values,1151623,resources,string,N/A,item_view_role_description,Tab
33,value,values,1151623,resources,string,N/A,left,LEFT
33,value,values,1151623,resources,string,N/A,m3_exceed_max_badge_text_suffix,%1$s%2$s
33,value,values,1151623,resources,string,N/A,m3_ref_typeface_brand_medium,sans-serif-medium
33,value,values,1151623,resources,string,N/A,m3_ref_typeface_brand_regular,sans-serif
33,value,values,1151623,resources,string,N/A,m3_ref_typeface_plain_medium,sans-serif-medium
33,value,values,1151623,resources,string,N/A,m3_ref_typeface_plain_regular,sans-serif
33,value,values,1151623,resources,string,N/A,m3_sys_motion_easing_emphasized,path(M 0-0 C 0.05- 0- 0.133333- 0.06- 0.166666- 0.4 C 0.208333- 0.82- 0.25- 1- 1- 1)
33,value,values,1151623,resources,string,N/A,m3_sys_motion_easing_emphasized_accelerate,cubic-bezier(0.3- 0- 0.8- 0.2)
33,value,values,1151623,resources,string,N/A,m3_sys_motion_easing_emphasized_decelerate,cubic-bezier(0.1- 0.7- 0.1- 1)
33,value,values,1151623,resources,string,N/A,m3_sys_motion_easing_emphasized_path_data,M 0-0 C 0.05- 0- 0.133333- 0.06- 0.166666- 0.4 C 0.208333- 0.82- 0.25- 1- 1- 1
33,value,values,1151623,resources,string,N/A,m3_sys_motion_easing_legacy,cubic-bezier(0.4- 0- 0.2- 1)
33,value,values,1151623,resources,string,N/A,m3_sys_motion_easing_legacy_accelerate,cubic-bezier(0.4- 0- 1- 1)
33,value,values,1151623,resources,string,N/A,m3_sys_motion_easing_legacy_decelerate,cubic-bezier(0- 0- 0.2- 1)
33,value,values,1151623,resources,string,N/A,m3_sys_motion_easing_linear,cubic-bezier(0- 0- 1- 1)
33,value,values,1151623,resources,string,N/A,m3_sys_motion_easing_standard,cubic-bezier(0.2- 0- 0- 1)
33,value,values,1151623,resources,string,N/A,m3_sys_motion_easing_standard_accelerate,cubic-bezier(0.3- 0- 1- 1)
33,value,values,1151623,resources,string,N/A,m3_sys_motion_easing_standard_decelerate,cubic-bezier(0- 0- 0- 1)
33,value,values,1151623,resources,string,N/A,material_clock_display_divider,:
33,value,values,1151623,resources,string,N/A,material_clock_toggle_content_description,Select AM or PM
33,value,values,1151623,resources,string,N/A,material_hour_24h_suffix,%1$s hours
33,value,values,1151623,resources,string,N/A,material_hour_selection,Select hour
33,value,values,1151623,resources,string,N/A,material_hour_suffix,"%1$s o'clock"
33,value,values,1151623,resources,string,N/A,material_minute_selection,Select minutes
33,value,values,1151623,resources,string,N/A,material_minute_suffix,%1$s minutes
33,value,values,1151623,resources,string,N/A,material_motion_easing_accelerated,cubic-bezier(0.4- 0.0- 1.0- 1.0)
33,value,values,1151623,resources,string,N/A,material_motion_easing_decelerated,cubic-bezier(0.0- 0.0- 0.2- 1.0)
33,value,values,1151623,resources,string,N/A,material_motion_easing_emphasized,path(M 0-0 C 0.05- 0- 0.133333- 0.06- 0.166666- 0.4 C 0.208333- 0.82- 0.25- 1- 1- 1)
33,value,values,1151623,resources,string,N/A,material_motion_easing_linear,cubic-bezier(0.0- 0.0- 1.0- 1.0)
33,value,values,1151623,resources,string,N/A,material_motion_easing_standard,cubic-bezier(0.4- 0.0- 0.2- 1.0)
33,value,values,1151623,resources,string,N/A,material_slider_range_end,Range end
33,value,values,1151623,resources,string,N/A,material_slider_range_start,Range start
33,value,values,1151623,resources,string,N/A,material_slider_value,Value
33,value,values,1151623,resources,string,N/A,material_timepicker_am,AM
33,value,values,1151623,resources,string,N/A,material_timepicker_clock_mode_description,Switch to clock mode for the time input.
33,value,values,1151623,resources,string,N/A,material_timepicker_hour,Hour
33,value,values,1151623,resources,string,N/A,material_timepicker_minute,Minute
33,value,values,1151623,resources,string,N/A,material_timepicker_pm,PM
33,value,values,1151623,resources,string,N/A,material_timepicker_select_time,Select time
33,value,values,1151623,resources,string,N/A,material_timepicker_text_input_mode_description,Switch to text input mode for the time input.
33,value,values,1151623,resources,string,N/A,mtrl_badge_numberless_content_description,New notification
33,value,values,1151623,resources,string,N/A,mtrl_checkbox_button_icon_path_checked,M14-18.2 11.4-15.6 10-17 14-21 22-13 20.6-11.6z
33,value,values,1151623,resources,string,N/A,mtrl_checkbox_button_icon_path_group_name,icon
33,value,values,1151623,resources,string,N/A,mtrl_checkbox_button_icon_path_indeterminate,M13.4-15 11-15 11-17 13.4-17 21-17 21-15z
33,value,values,1151623,resources,string,N/A,mtrl_checkbox_button_icon_path_name,icon path
33,value,values,1151623,resources,string,N/A,mtrl_checkbox_button_path_checked,M23-7H9C7.9-7-7-7.9-7-9v14c0-1.1-0.9-2-2-2h14c1.1-0-2-0.9-2-2V9C25-7.9-24.1-7-23-7z
33,value,values,1151623,resources,string,N/A,mtrl_checkbox_button_path_group_name,button
33,value,values,1151623,resources,string,N/A,mtrl_checkbox_button_path_name,button path
